cartodb_id,the_geom,pop2000,fips,county,state,in_per_capita,in_pop,transport,nonroad,unknown,aircraft,cement,onroad,electricityprod,residential,industrial,commercial,total_per_capita,total
2402,,3895,46085,Lyman County,SD,2.540353185,8.267448958,12.05064777,2.023385387,0.19399677,0.077176042,0,9.756089568,0,0.501350637,0,0.132151631,12.68415004,49404.76439
2403,,5832,46087,McCook County,SD,1.900955989,8.671115274,5.774995048,1.474142929,0,0,0,4.300852119,0,0.505147658,0.283126196,0.129020239,6.692289142,39029.43028
2404,,2904,46089,McPherson County,SD,1.463785868,7.973844376,3.404619053,2.078185178,0.167270789,0.066543835,0,1.092619251,0,0.666341406,0.134753083,0.116578679,4.322292222,12551.93661
2405,,4576,46091,Marshall County,SD,1.589147371,8.428580533,3.364727097,1.955524072,0.235894272,0.09384387,0,1.079464883,0,0.560955519,0.77381895,0.200068065,4.899569631,22420.43063
2406,,24253,46093,Meade County,SD,1.147782127,10.0962956,2.562158935,0.380217474,0.288948684,0.11495021,0,1.778042567,0,0.373953764,0.089726525,0.125356977,3.151196201,76425.96147
2407,,2083,46095,Mellette County,SD,1.217804107,7.641564441,2.889768376,1.081202096,0,0,0,1.80856628,0,0.435365828,0,0.054623788,3.379757992,7040.035898
2408,,2884,46097,Miner County,SD,1.665278059,7.966933498,4.143104668,1.977628445,0.196501298,0.078172855,0,1.890802069,0,0.548896027,0.472790357,0.12235213,5.287143182,15248.12094
2409,,148281,46099,Minnehaha County,SD,1.252683873,11.9068644,1.703637368,0.207642254,0.296295318,0.117872897,0,1.081826899,0.096191106,0.453108639,0.8038534,0.442932664,3.499723177,518942.4525
2410,,6595,46101,Moody County,SD,1.823809367,8.794067065,5.226406774,1.073135155,0.077746478,0.030929346,0,4.044595796,0,0.515216333,0.325626083,0.128164973,6.195414163,40858.7564
2411,,88565,46103,Pennington County,SD,1.601976078,11.39149202,2.194348984,0.17738264,0.301172647,0.119813242,1.45888055,1.595980455,0.09356158,0.413575428,0.497348767,0.305114374,4.962829682,439533.0108
2412,,3363,46105,Perkins County,SD,2.067011896,8.120588712,6.662189794,1.18437972,2.567827606,1.02153922,0,1.888443248,0,0.527018879,0.51653052,0.195439071,7.901178263,26571.6625
2413,,2693,46107,Potter County,SD,1.801216324,7.898411093,4.718344164,2.206603757,0.501045391,0.19932675,0,1.811368266,0,0.603206818,0.506322833,0.22913646,6.057010276,16311.52867
2414,,10016,46109,Roberts County,SD,1.925585588,9.211939093,6.146252757,1.26568309,0.17171306,0.068311154,0,4.640545453,0,0.470790151,0.092433391,0.149687836,6.859164135,68701.38797
2415,,2675,46111,Sanborn County,SD,1.71906089,7.891704659,4.340425459,2.459640456,0,0,0,1.880785003,0,0.58929911,0.509729866,0.139832006,5.57928644,14924.59123
2416,,12466,46113,Shannon County,SD,0.77315587,9.430760217,1.739033656,0.130224083,0.021647926,0.008612016,0,1.578549631,0,0.305746838,0.006250269,0.115562198,2.166592961,27008.74785
2417,,7454,46115,Spink County,SD,1.58564861,8.91650608,4.233077124,2.735602279,0.253425933,0.100818582,0,1.14323033,0,0.489611649,0.042254797,0.117513593,4.882457164,36393.8357
2418,,2772,46117,Stanley County,SD,0.992457614,7.92732436,2.060193317,1.329795149,0,0,0,0.730398168,0,0.475558444,0.028108171,0.13399669,2.697856623,7478.458558
2419,,1556,46119,Sully County,SD,2.143366779,7.349873705,7.827083807,5.623138944,0.537643182,0.213886826,0,1.452414855,0,0.510319395,0.050074454,0.140623928,8.528101584,13269.72606
2420,,9050,46121,Todd County,SD,0.969588873,9.110520037,2.176833561,0.504498557,0.074547803,0.029656737,0,1.568130464,0,0.351841886,0,0.108184704,2.636860151,23863.58437
2421,,6430,46123,Tripp County,SD,1.477428694,8.768729817,3.639716693,1.782794178,0.61705076,0.245476598,0,0.994395157,0,0.458319651,0.072705304,0.210922936,4.381664585,28174.10328
2422,,8849,46125,Turner County,SD,1.085500079,9.088059737,2.181319085,1.081196519,0,0,0,1.100122566,0,0.530494752,0.108937811,0.140168496,2.960920144,26201.18235
2423,,12584,46127,Union County,SD,2.340479042,9.440181445,4.258254576,0.765715962,0,0,0,3.492538615,0,0.432153108,5.410854581,0.28494854,10.3862108,130700.0768
2424,,5974,46129,Walworth County,SD,1.345400398,8.695171999,2.952703865,0.939629983,0.88803616,0.353280652,0,0.771757071,0,0.628824776,0.013042493,0.245152516,3.83972365,22938.50909
2425,,21652,46135,Yankton County,SD,1.303844026,9.982853108,1.840055307,0.52821157,0.203363205,0.080902388,0,1.027578144,0,0.462651002,1.105556597,0.275165777,3.683428683,79753.59785
2426,,2519,46137,Ziebach County,SD,1.183405115,7.831617276,2.804826537,0.705288104,0.064279317,0.02557143,0,2.009687687,0,0.400749135,0,0.059898937,3.265474609,8225.730539
2427,,71330,47001,Anderson County,TN,3.238450619,11.17507228,1.960299675,0.161298397,0,0,0,1.799001277,22.56678884,0.258941526,0.535782867,0.17237801,25.49419092,1818500.638
2428,,37586,47003,Bedford County,TN,0.945757022,10.53438692,1.675681214,0.184791432,0.045642981,0.018157788,0,1.427089014,0,0.205656051,0.629587329,0.063837199,2.574761793,96774.99675
2429,,16537,47005,Benton County,TN,1.411352147,9.713355574,3.545126838,0.365020715,0.178515581,0.071017492,0,2.93057305,0,0.290376318,0.200881908,0.065112421,4.101497484,67826.4639
2430,,12367,47007,Bledsoe County,TN,0.558356405,9.422786914,1.304405564,0.126869127,0,0,0,1.177536436,0,0.23688923,0.174181214,0.03232146,1.747797467,21615.01128
2431,,105823,47009,Blount County,TN,1.241575201,11.56952317,2.340755885,0.142821327,0.622847502,0.247782667,0,1.327304388,0,0.238577858,0.776984711,0.104742585,3.461061039,366259.8623
2432,,87965,47011,Bradley County,TN,1.050619908,11.38469429,2.006740761,0.129229352,0.041045125,0.016328655,0,1.820137628,0,0.141219479,0.57969067,0.131772238,2.859423148,251529.1572
2433,,39854,47013,Campbell County,TN,1.380533772,10.59297806,3.474298811,0.114098061,0.03214215,0.01278685,0,3.31527175,0,0.249150517,0.19070913,0.062865429,3.977023887,158500.31
2434,,12826,47015,Cannon County,TN,0.54919329,9.45922964,1.373617278,0.131885289,0,0,0,1.241731989,0,0.236961307,0.085563791,0.035712975,1.73185535,22212.77671
2435,,29475,47017,Carroll County,TN,0.905652065,10.29129773,1.783229098,0.176677105,0.058111096,0.02311789,0,1.525323006,0,0.297098889,0.327549323,0.065666999,2.473544309,72907.7185
2436,,56742,47019,Carter County,TN,0.578774875,10.94626996,1.32010785,0.072526443,0.164749793,0.065541168,0,1.017290446,0,0.19986668,0.205659719,0.058217402,1.783851651,101219.3104
2437,,35912,47021,Cheatham County,TN,0.988455413,10.48882678,2.143462145,0.122466045,0,0,0,2.0209961,0,0.166231918,0.339146591,0.038240181,2.687080835,96498.44696
2438,,15540,47023,Chester County,TN,0.785631514,9.651172624,1.663422971,0.116685543,0,0,0,1.546737428,0,0.291970615,0.164860485,0.073537844,2.193791915,34091.52635
2439,,29862,47025,Claiborne County,TN,0.832601293,10.30434205,1.690902788,0.16117151,0.055373402,0.022028772,0,1.452329104,0,0.136373834,0.409096787,0.062918691,2.299292101,68661.46072
2440,,7976,47027,Clay County,TN,0.712294013,8.984192312,1.613150413,0.442423696,0,0,0,1.170726717,0,0.151426112,0.218010413,0.056075679,2.038662618,16260.37304
2441,,33565,47029,Cocke County,TN,1.291223116,10.42123914,2.61126433,0.139649123,0,0,0,2.471615207,0,0.187547293,0.778546887,0.059874086,3.637232595,122083.7121
2442,,48014,47031,Coffee County,TN,1.553704797,10.77924791,3.401339408,0.188123774,0.178402683,0.070972582,0,2.963840369,0,0.214846246,0.979944881,0.132827061,4.728957595,227056.17
2443,,14532,47033,Crockett County,TN,1.008149906,9.584108393,2.156713399,0.3107491,0,0,0,1.845964298,0,0.259596245,0.274266406,0.049950043,2.740526092,39825.32517
2444,,46802,47035,Cumberland County,TN,1.468466994,10.75368122,3.734004123,0.141487505,0.253232871,0.100741764,0,3.238541983,0,0.31442266,0.202090617,0.092055444,4.342572844,203241.0943
2445,,569891,47037,Davidson County,TN,1.291910023,13.25320039,2.471453217,0.156662715,0.238390237,0.094836968,0,1.981563297,0.022812902,0.239334814,0.69622646,0.209904499,3.639731892,2074250.448
2446,,11731,47039,Decatur County,TN,1.42346975,9.36999019,3.377354808,0.224617294,0.187166823,0.074459175,0,2.891111516,0,0.372048594,0.314784866,0.087311877,4.151500145,48701.2482
2447,,17423,47041,DeKalb County,TN,1.031187698,9.765546451,1.836464457,0.304553863,0.107137673,0.04262175,0,1.38215117,0,0.300898535,0.602422943,0.064608696,2.80439463,48860.96764
2448,,43156,47043,Dickson County,TN,1.260245844,10.67257674,2.702653357,0.139106697,0.08649585,0.034410005,0,2.442640804,0,0.293698157,0.423740808,0.106195977,3.526288298,152180.4978
2449,,37279,47045,Dyer County,TN,1.414160421,10.52618544,2.454091314,0.28566644,0.151118277,0.060118232,0,1.957188365,0.011063503,0.312042742,1.235653741,0.100180499,4.1130318,153329.7125
2450,,28806,47047,Fayette County,TN,1.461898923,10.26833898,3.74385551,0.257718638,0.112644253,0.044812373,0,3.328680246,0,0.314696923,0.220477333,0.035114216,4.314143981,124273.2315
2451,,16625,47049,Fentress County,TN,0.802871703,9.718662866,1.760040653,0.124434614,0.095550455,0.038012138,0,1.502043446,0,0.297061318,0.109275793,0.065563442,2.231941206,37106.02255
2452,,39270,47051,Franklin County,TN,0.721127959,10.57821615,1.517939303,0.192982518,0.061864474,0.024611088,0,1.238481223,0,0.251623743,0.218807951,0.068380839,2.056751835,80768.64455
2453,,48152,47053,Gibson County,TN,1.040106388,10.78211795,1.846970234,0.246252168,0.174048742,0.069240485,0,1.357428838,0,0.303598224,0.602757241,0.076192326,2.829518024,136246.9519
2454,,29447,47055,Giles County,TN,1.314675172,10.29034732,2.943638097,0.166421196,0.058571329,0.023300987,0,2.695344584,0,0.246647587,0.461033239,0.072222355,3.723541278,109647.12
2455,,20659,47057,Grainger County,TN,0.818167188,9.935906339,1.869501092,0.209177946,0,0,0,1.660323146,0,0.11761404,0.253404861,0.025822256,2.266342249,46820.36452
2456,,62909,47059,Greene County,TN,1.315716851,11.04944452,3.048263763,0.14761279,0.264287552,0.105139507,0,2.531223914,0,0.115097631,0.477332238,0.086728402,3.727422035,234488.3928
2457,,14332,47061,Grundy County,TN,1.028621457,9.570250078,2.419557641,0.113770952,0,0,0,2.305786689,0,0.278466439,0.06156866,0.037614366,2.797207106,40089.57224
2458,,58128,47063,Hamblen County,TN,1.232896191,10.97040275,2.182096949,0.202427915,0.227881332,0.090656304,0,1.661131399,0,0.137664347,0.990808043,0.120583095,3.431152434,199446.0287
2459,,307896,47065,Hamilton County,TN,1.536596068,12.63751734,2.104822765,0.151293629,0.159921274,0.063620258,0.351430955,1.729987605,0.002385406,0.208485485,1.585946442,0.395668261,4.648739314,1431328.24
2460,,6786,47067,Hancock County,TN,0.503584253,8.822616945,0.965067426,0.11505516,0,0,0,0.850012266,0.327452051,0.203800327,0.111434429,0.046887074,1.654641307,11228.39591
2461,,28105,47069,Hardeman County,TN,1.373013743,10.24370278,1.600012311,0.161705605,0.047784804,0.019009855,0,1.371512047,0.476679248,0.262258755,0.240619481,1.367658927,3.947228721,110936.8632
2462,,25578,47071,Hardin County,TN,0.976898422,10.14948789,1.928791425,0.217271626,0.127368134,0.050669902,0,1.533481763,0,0.3498934,0.309036771,0.068483429,2.656205026,67940.41215
2463,,53563,47073,Hawkins County,TN,3.288921276,10.88861381,1.374921621,0.124087148,0.096885714,0.038543299,0,1.11540546,24.00641339,0.159902688,1.226361655,0.046323878,26.81392323,1436234.17
2464,,19797,47075,Haywood County,TN,2.358237889,9.89328569,5.244463366,0.363658737,0,0,0,4.880804629,4.190267834,0.338854634,0.737750784,0.06096884,10.57230546,209299.9311
2465,,25522,47077,Henderson County,TN,1.785060492,10.1472961,4.832940244,0.189578037,0.165130762,0.065692658,0,4.412538787,0,0.367349022,0.692546281,0.067104921,5.959940467,152109.6006
2466,,31115,47079,Henry County,TN,1.139632823,10.3454453,2.105481078,0.332222047,0.143480926,0.057079924,0,1.572698181,0,0.233911235,0.663713338,0.122514846,3.125620497,97253.68177
2467,,22295,47081,Hickman County,TN,1.653743764,10.01211772,3.440151139,0.101089391,0.077673387,0.030900204,0,3.230488157,0,0.196176481,1.556960418,0.033222026,5.226510065,116525.0419
2468,,8088,47083,Houston County,TN,0.408905605,8.998136761,1.136112458,0.168787824,0,0,0,0.967324634,0,0.217355368,0.09626484,0.055436968,1.505169633,12173.81199
2469,,17929,47085,Humphreys County,TN,4.935412756,9.794174793,4.501204432,0.297777351,0.198704439,0.079049114,0,3.925673527,132.2528899,0.315390704,2.006267562,0.054805039,139.1305577,2494471.768
2470,,10984,47087,Jackson County,TN,0.721700002,9.304194947,1.598051061,0.245995006,0.059317318,0.023597689,0,1.269141049,0,0.204541473,0.220753076,0.034583111,2.057928721,22604.28907
2471,,44294,47089,Jefferson County,TN,1.393833296,10.69860451,3.552300396,0.212728841,0,0,0,3.339571555,0,0.152665821,0.263750349,0.061553129,4.030269695,178516.7659
2472,,17499,47091,Johnson County,TN,0.606238614,9.769899015,1.349460004,0.090465264,0.040497132,0.016110663,0,1.202386944,0,0.273460029,0.169710544,0.040891253,1.83352183,32084.7985
2473,,382032,47093,Knox County,TN,1.108614224,12.85325965,2.247542818,0.164653727,0.05931365,0.023596295,0.243316845,1.999979145,0,0.21197429,0.16071986,0.166602553,3.030156367,1157616.697
2474,,7954,47095,Lake County,TN,0.604859441,8.981430226,1.515943252,0.789922133,0,0,0,0.726021118,0,0.242021974,0.032595741,0.040433861,1.830994829,14563.73287
2475,,27101,47097,Lauderdale County,TN,1.058804986,10.20732591,1.731349763,0.409985845,0,0,0,1.321363918,0,0.306200589,0.791111489,0.054261956,2.882923796,78130.1178
2476,,39926,47099,Lawrence County,TN,0.913877682,10.59478302,1.629798825,0.135426087,0.092232201,0.036692034,0,1.365448503,0,0.299554552,0.499928145,0.064693126,2.493974649,99574.43183
2477,,11367,47101,Lewis County,TN,0.506007897,9.3384697,1.117230385,0.113358607,0,0,0,1.003871777,0,0.290367447,0.1851892,0.065869401,1.658656432,18853.94767
2478,,31340,47103,Lincoln County,TN,1.047205004,10.35265052,1.976591188,0.192653497,0.172197024,0.068503842,0,1.543236825,0,0.349436521,0.462063791,0.061583645,2.849675146,89308.81906
2479,,39086,47105,Loudon County,TN,1.644980745,10.57351963,3.642465487,0.210411389,0,0,0,3.432054098,0,0.224190603,1.242353305,0.071900752,5.180910146,202501.054
2480,,49015,47107,McMinn County,TN,1.910414378,10.79988165,3.373466449,0.151864044,0.170149577,0.067689287,0,2.983763542,0,0.239554444,0.651726671,2.491140142,6.755887706,331139.8359
2481,,24653,47109,McNairy County,TN,1.113971613,10.11265388,2.265630801,0.153086766,0.112732227,0.044847413,0,1.954964395,0,0.314917125,0.408008827,0.057876902,3.046433655,75103.7289
2482,,20386,47111,Macon County,TN,1.147719941,9.92260367,1.508191645,0.17974008,0.197218771,0.07845804,0,1.052774755,0,0.209475796,1.380535583,0.052797223,3.151000247,64236.29104
2483,,91837,47113,Madison County,TN,1.39993413,11.42777055,2.638538574,0.173948741,0.118820575,0.047269489,0,2.298499769,0,0.312866161,0.905576375,0.197951751,4.05493286,372392.8691
2484,,27776,47115,Marion County,TN,1.685948096,10.23192762,4.832128988,0.142174273,0.035628132,0.014173648,0,4.640152935,0,0.229226501,0.268810027,0.0674004,5.397565916,149922.7909
2485,,26767,47117,Marshall County,TN,1.402931513,10.19492506,2.661417678,0.201443811,0.192859375,0.07672371,0,2.190390782,0.026566188,0.24953184,1.057822091,0.071767482,4.067105278,108864.207
2486,,69498,47119,Maury County,TN,1.341288767,11.14905325,2.480413281,0.205568195,0.128616611,0.05116656,0,2.095061915,0,0.25721566,0.967438928,0.118900665,3.823968535,265758.1653
2487,,11086,47121,Meigs County,TN,0.742738618,9.31343833,1.655401991,0.292398793,0,0,0,1.363003198,0,0.173403046,0.248821327,0.024056984,2.101683348,23299.2616
2488,,38961,47123,Monroe County,TN,1.121752491,10.57031642,2.320832896,0.177671829,0.128411202,0.051084848,0,1.963665018,0,0.171168344,0.513489286,0.064739514,3.070230041,119619.2326
2489,,134768,47125,Montgomery County,TN,0.791054697,11.81131006,1.65981204,0.1213812,0.090101061,0.035844228,0,1.412485551,0,0.136799186,0.266600361,0.142509981,2.205721567,297260.6842
2490,,5740,47127,Moore County,TN,1.391919767,8.655214489,1.828185285,0.168678629,0,0,0,1.659506657,0,0.245433648,1.923772296,0.025173803,4.022565032,23089.52329
2491,,19757,47129,Morgan County,TN,0.507993047,9.891263138,1.219140431,0.114907885,0,0,0,1.104232546,0,0.297565779,0.119726206,0.02551997,1.661952385,32835.19327
2492,,32450,47131,Obion County,TN,1.467714483,10.38745572,2.488160396,0.351940603,0.263194634,0.104704774,0,1.768320387,0,0.310418887,1.444692663,0.096034293,4.339306239,140810.4874
2493,,20118,47133,Overton County,TN,0.858953998,9.909370216,1.850748241,0.132008584,0.142505762,0.056691923,0,1.519541971,0,0.217098875,0.243467354,0.049375645,2.360690114,47492.36372
2494,,7631,47135,Perry County,TN,1.277086263,8.939974177,2.20137788,0.308818728,0.100074816,0.039811853,0,1.752672483,0,0.242826816,1.098400503,0.043570119,3.586175317,27366.10384
2495,,4945,47137,Pickett County,TN,0.934516078,8.506132244,1.803854419,0.405164227,0,0,0,1.398690193,0,0.304931131,0.390625839,0.046569713,2.545981103,12589.87655
2496,,16050,47139,Polk County,TN,0.895064935,9.683464129,2.012313802,0.128799788,0.102362793,0.040722229,0,1.740428992,0,0.246034116,0.140373748,0.048773047,2.447494713,39282.29015
2497,,62315,47141,Putnam County,TN,1.599003582,11.03995745,2.880268039,0.143406679,0,0,0,2.73686136,1.166999305,0.19797765,0.574643581,0.128211017,4.948099592,308340.8261
2498,,28400,47143,Rhea County,TN,1.025596978,10.25414442,1.787585236,0.217841928,0.107699357,0.042845212,0,1.419198738,0,0.301875353,0.637409403,0.0618898,2.788759792,79200.77809
2499,,51910,47145,Roane County,TN,4.014019606,10.85726673,2.451401137,0.146992095,0,0,0,2.304409042,52.23448402,0.240860719,0.38114216,0.061097338,55.36898538,2874204.031
2500,,54433,47147,Robertson County,TN,1.415194781,10.90472587,3.4409518,0.183519245,0.406505259,0.16171686,0,2.689210436,0,0.228653497,0.383591073,0.064091986,4.117288356,224116.3571
2501,,182023,47149,Rutherford County,TN,1.240776888,12.11188833,2.525950477,0.247075142,0.209721728,0.083431996,0,1.985721611,0,0.189334991,0.630195665,0.112818,3.458299133,629489.983
2502,,21127,47151,Scott County,TN,0.90978733,9.958307122,1.528787474,0.104514427,0.114639063,0.045605984,0,1.264028,0,0.332964729,0.558428347,0.063613697,2.483794249,52475.12109
2503,,11370,47153,Sequatchie County,TN,0.93040528,9.338733587,1.951759153,0.16504079,0,0,0,1.786718363,0,0.23533233,0.292497069,0.05594802,2.535536572,28829.05082
2504,,71170,47155,Sevier County,TN,1.113966018,11.17282666,2.575437388,0.16700336,0.203784087,0.081069851,0,2.123580089,0,0.142367572,0.156845526,0.171766123,3.046416609,216813.4701
